,0,1
454,SteveBirdNUJ,labisiffre
455,SteveBirdNUJ,williamblakebot
456,SteveBirdNUJ,DaveLeeFT
457,SteveBirdNUJ,StuartMaconie
458,SteveBirdNUJ,GuardianHeather
459,SteveBirdNUJ,100clubLondon
460,SteveBirdNUJ,OwsWills
461,SteveBirdNUJ,NatHunter_1
462,SteveBirdNUJ,gavreilly
463,SteveBirdNUJ,LisaOsmic
464,SteveBirdNUJ,sleafordmods
465,SteveBirdNUJ,james_waddell
466,SteveBirdNUJ,agirlcalledlina
467,SteveBirdNUJ,JMToral
468,SteveBirdNUJ,SamiraAhmedUK
469,SteveBirdNUJ,WellsComFest
470,SteveBirdNUJ,LauraCatriona
471,SteveBirdNUJ,SPJFla
472,SteveBirdNUJ,PicsAnnaGordon
473,SteveBirdNUJ,SusieMayJourno
474,SteveBirdNUJ,damiengayle
475,SteveBirdNUJ,Gabriel_Pogrund
476,SteveBirdNUJ,seiu_uhw
477,SteveBirdNUJ,omaromalleykhan
478,SteveBirdNUJ,TocquevilleJnr
479,SteveBirdNUJ,PotentOfficial
480,SteveBirdNUJ,MachinistsUnion
481,SteveBirdNUJ,IBEW
482,SteveBirdNUJ,Daniel_K_B
483,SteveBirdNUJ,PaddyDuffy
484,SteveBirdNUJ,caroline_binnie
485,SteveBirdNUJ,heavyredaction
486,SteveBirdNUJ,GuySmallman
487,SteveBirdNUJ,KingRockerFilm
488,SteveBirdNUJ,realtofupuppy
489,SteveBirdNUJ,FlissKitson
490,SteveBirdNUJ,lauralean
491,SteveBirdNUJ,OnTheBaw
492,SteveBirdNUJ,MonicaLennon7
493,SteveBirdNUJ,yyydelilah41
494,SteveBirdNUJ,mightycraine70
495,SteveBirdNUJ,SamCoatesSky
496,SteveBirdNUJ,Tim_Roache
497,SteveBirdNUJ,vicky_reyco
498,SteveBirdNUJ,IERUK
499,SteveBirdNUJ,Union_NewsUK
500,SteveBirdNUJ,misschazmatazz
501,SteveBirdNUJ,Mc_Heckin_Duff
502,SteveBirdNUJ,marcowenjones
503,SteveBirdNUJ,Survation
504,SteveBirdNUJ,ftmoralmoney
505,SteveBirdNUJ,LouiseRidley
506,SteveBirdNUJ,emma_okelly
507,SteveBirdNUJ,emmenn
508,SteveBirdNUJ,zoesqwilliams
509,SteveBirdNUJ,ourrachblogs
510,SteveBirdNUJ,RingerUnion
511,SteveBirdNUJ,libbycwatson
512,SteveBirdNUJ,BostonNewsGuild
513,SteveBirdNUJ,UALawardingbody
514,SteveBirdNUJ,simonchilds13
